; Diagram data of sequence 'DspData' [C:/TEMP/]

; Time Settings:
; Start Time = 0  SRT
; End Time = 874379125  SRT
; Time Step = 10 SRT


;               READOUT_EVENTS	                   X Gradient	                   Y Gradient	                   Z Gradient	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  0.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
                  1.0000000000	                  0.0000000000	                  0.0000020000	                -11.7626430000	
